model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
MERCURY Milan S,2.5,4.0,Man-6,2WD,Gasoline,CA,midsize car,7,22,31,25,7,yes
MERCURY Milan S,2.5,4.0,Auto-6,2WD,Gasoline,CA,midsize car,7,23,34,27,7,yes
MERCURY Milan S,2.5,4.0,Man-6,2WD,Gasoline,FA,midsize car,6,22,31,25,7,yes
MERCURY Milan S,2.5,4.0,Auto-6,2WD,Gasoline,FA,midsize car,6,23,34,27,7,yes
MERCURY Mountaineer,4.0,6.0,Auto-5,2WD,Gasoline,FC,SUV,7,14,20,16,3,no
MERCURY Mountaineer,4.6,8.0,Auto-6,2WD,Gasoline,FC,SUV,7,15,21,17,3,no
MINI Clubman,1.6,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,7,25,33,28,8,yes
MINI Clubman,1.6,4.0,Man-6,2WD,Gasoline,CA,small car,7,28,36,31,8,yes
MINI Clubman,1.6,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,6,25,33,28,8,yes
MINI Clubman,1.6,4.0,Man-6,2WD,Gasoline,FA,small car,6,28,36,31,8,yes
MINI Clubman S,1.6,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,7,24,32,27,7,yes
MINI Clubman S,1.6,4.0,Man-6,2WD,Gasoline,CA,small car,7,26,34,29,8,yes
MINI Clubman S,1.6,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,6,24,32,27,7,yes
MINI Clubman S,1.6,4.0,Man-6,2WD,Gasoline,FA,small car,6,26,34,29,8,yes
MINI Convertible,1.6,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,7,25,33,28,8,yes
MINI Convertible,1.6,4.0,Man-6,2WD,Gasoline,CA,small car,7,28,36,31,8,yes
MINI Convertible,1.6,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,6,25,33,28,8,yes
MINI Convertible,1.6,4.0,Man-6,2WD,Gasoline,FA,small car,6,28,36,31,8,yes
MINI Cooper,1.6,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,7,25,33,28,8,yes
MINI Cooper,1.6,4.0,Man-6,2WD,Gasoline,CA,small car,7,28,37,32,9,yes
MINI Cooper,1.6,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,6,25,33,28,8,yes
MINI Cooper,1.6,4.0,Man-6,2WD,Gasoline,FA,small car,6,28,37,32,9,yes
MINI Cooper S,1.6,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,7,24,32,27,7,yes
MINI Cooper S,1.6,4.0,Man-6,2WD,Gasoline,CA,small car,7,26,34,29,8,yes
MINI Cooper S,1.6,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,6,24,32,27,7,yes
MINI Cooper S,1.6,4.0,Man-6,2WD,Gasoline,FA,small car,6,26,34,29,8,yes
MINI Cooper S Convertible,1.6,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,7,24,32,27,7,yes
MINI Cooper S Convertible,1.6,4.0,Man-6,2WD,Gasoline,CA,small car,7,26,34,29,8,yes
MINI Cooper S Convertible,1.6,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,6,24,32,27,7,yes
MINI Cooper S Convertible,1.6,4.0,Man-6,2WD,Gasoline,FA,small car,6,26,34,29,8,yes
MINI John Cooper Works,1.6,4.0,Man-6,2WD,Gasoline,FA,small car,6,25,33,28,8,yes
MINI John Cooper Works,1.6,4.0,Man-6,2WD,Gasoline,CA,small car,6,25,33,28,8,yes
MINI John Cooper Works Clubman,1.6,4.0,Man-6,2WD,Gasoline,FA,small car,6,25,33,28,8,yes
MINI John Cooper Works Clubman,1.6,4.0,Man-6,2WD,Gasoline,CA,small car,6,25,33,28,8,yes
MINI John Cooper Works Conv,1.6,4.0,Man-6,2WD,Gasoline,FA,small car,6,25,33,28,8,yes
MINI John Cooper Works Conv,1.6,4.0,Man-6,2WD,Gasoline,CA,small car,6,25,33,28,8,yes
MITSUBISHI Eclipse,2.4,4.0,SemiAuto-4,2WD,Gasoline,CA,small car,7,20,27,23,6,yes
MITSUBISHI Eclipse,2.4,4.0,Man-5,2WD,Gasoline,CA,small car,7,20,28,23,6,yes
MITSUBISHI Eclipse,2.4,4.0,SemiAuto-4,2WD,Gasoline,FA,small car,6,20,27,23,6,no
MITSUBISHI Eclipse,2.4,4.0,Man-5,2WD,Gasoline,FA,small car,6,20,28,23,6,no
MITSUBISHI Eclipse,3.8,6.0,SemiAuto-5,2WD,Gasoline,FA,small car,6,16,24,19,4,no
MITSUBISHI Eclipse,3.8,6.0,Man-6,2WD,Gasoline,FA,small car,6,16,25,19,4,no
MITSUBISHI Eclipse,3.8,6.0,SemiAuto-5,2WD,Gasoline,CA,small car,6,16,24,19,4,no
MITSUBISHI Eclipse,3.8,6.0,Man-6,2WD,Gasoline,CA,small car,6,16,25,19,4,no
MITSUBISHI Eclipse Spyder,2.4,4.0,SemiAuto-4,2WD,Gasoline,CA,small car,7,19,26,22,6,yes
MITSUBISHI Eclipse Spyder,2.4,4.0,SemiAuto-4,2WD,Gasoline,FA,small car,6,19,26,22,6,no
MITSUBISHI Eclipse Spyder,3.8,6.0,SemiAuto-5,2WD,Gasoline,FA,small car,6,16,24,19,4,no
MITSUBISHI Eclipse Spyder,3.8,6.0,SemiAuto-5,2WD,Gasoline,CA,small car,6,16,24,19,4,no
MITSUBISHI Endeavor,3.8,6.0,SemiAuto-4,2WD,Gasoline,FA,SUV,6,15,21,18,4,no
MITSUBISHI Endeavor,3.8,6.0,SemiAuto-4,4WD,Gasoline,FA,SUV,6,15,19,17,3,no
MITSUBISHI Endeavor,3.8,6.0,SemiAuto-4,2WD,Gasoline,CA,SUV,6,15,21,18,4,no
MITSUBISHI Endeavor,3.8,6.0,SemiAuto-4,4WD,Gasoline,CA,SUV,6,15,19,17,3,no
MITSUBISHI Galant,2.4,4.0,SemiAuto-4,2WD,Gasoline,CA,midsize car,9.5,21,30,24,7,yes
MITSUBISHI Galant,2.4,4.0,SemiAuto-4,2WD,Gasoline,FA,midsize car,6,21,30,24,7,yes
MITSUBISHI Galant,2.4,4.0,SemiAuto-4,2WD,Gasoline,CA,midsize car,6,21,30,24,7,yes
MITSUBISHI Lancer,2.0,4.0,Man-5,2WD,Gasoline,CA,small car,9.5,22,31,25,7,yes
MITSUBISHI Lancer,2.0,4.0,Other-1,2WD,Gasoline,CA,small car,9.5,23,30,26,7,yes
MITSUBISHI Lancer,2.4,4.0,Man-5,2WD,Gasoline,CA,small car,9.5,20,28,23,6,yes
MITSUBISHI Lancer,2.4,4.0,Other-1,2WD,Gasoline,CA,small car,9.5,22,29,25,7,yes
MITSUBISHI Lancer,2.0,4.0,AutoMan-6,4WD,Gasoline,FA,small car,6,17,25,20,5,no
MITSUBISHI Lancer,2.0,4.0,Man-5,2WD,Gasoline,FA,small car,6,22,31,25,7,yes
MITSUBISHI Lancer,2.0,4.0,Other-1,2WD,Gasoline,FA,small car,6,23,30,26,7,yes
MITSUBISHI Lancer,2.0,4.0,AutoMan-6,4WD,Gasoline,CA,small car,6,17,25,20,5,no
MITSUBISHI Lancer,2.0,4.0,Man-5,2WD,Gasoline,CA,small car,6,22,31,25,7,yes
MITSUBISHI Lancer,2.0,4.0,Other-1,2WD,Gasoline,CA,small car,6,23,30,26,7,yes
MITSUBISHI Lancer,2.4,4.0,Man-5,2WD,Gasoline,FA,small car,6,20,28,23,6,no
MITSUBISHI Lancer,2.4,4.0,Other-1,2WD,Gasoline,FA,small car,6,22,29,25,7,yes
MITSUBISHI Lancer,2.4,4.0,Man-5,2WD,Gasoline,CA,small car,6,20,28,23,6,no
MITSUBISHI Lancer,2.4,4.0,Other-1,2WD,Gasoline,CA,small car,6,22,29,25,7,yes
MITSUBISHI Lancer Evolution,2.0,4.0,Man-5,4WD,Gasoline,FA,small car,6,16,22,18,4,no
MITSUBISHI Lancer Evolution,2.0,4.0,AutoMan-6,4WD,Gasoline,FA,small car,6,17,22,19,4,no
MITSUBISHI Lancer Evolution,2.0,4.0,Man-5,4WD,Gasoline,CA,small car,6,16,22,18,4,no
MITSUBISHI Lancer Evolution,2.0,4.0,AutoMan-6,4WD,Gasoline,CA,small car,6,17,22,19,4,no
MITSUBISHI Lancer Sportback,2.4,4.0,Man-5,2WD,Gasoline,CA,station wagon,9.5,20,27,22,6,yes
MITSUBISHI Lancer Sportback,2.4,4.0,Other-1,2WD,Gasoline,CA,station wagon,9.5,21,27,23,6,yes
MITSUBISHI Lancer Sportback,2.0,4.0,AutoMan-6,4WD,Gasoline,FA,station wagon,6,17,25,20,5,no
MITSUBISHI Lancer Sportback,2.0,4.0,AutoMan-6,4WD,Gasoline,CA,station wagon,6,17,25,20,5,no
MITSUBISHI Lancer Sportback,2.4,4.0,Man-5,2WD,Gasoline,FA,station wagon,6,20,27,22,6,no
MITSUBISHI Lancer Sportback,2.4,4.0,Other-1,2WD,Gasoline,FA,station wagon,6,21,27,23,6,no
MITSUBISHI Lancer Sportback,2.4,4.0,Man-5,2WD,Gasoline,CA,station wagon,6,20,27,22,6,no
MITSUBISHI Lancer Sportback,2.4,4.0,Other-1,2WD,Gasoline,CA,station wagon,6,21,27,23,6,no
MITSUBISHI Outlander,2.4,4.0,Other-1,2WD,Gasoline,CA,SUV,9.5,21,27,24,7,yes
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,2WD,Gasoline,CA,SUV,7,19,25,21,5,no
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,7,18,24,20,5,no
MITSUBISHI Outlander,2.4,4.0,Other-1,2WD,Gasoline,FA,SUV,6,21,27,24,7,yes
MITSUBISHI Outlander,2.4,4.0,Other-1,4WD,Gasoline,FA,SUV,6,21,25,22,6,no
MITSUBISHI Outlander,2.4,4.0,Other-1,2WD,Gasoline,CA,SUV,6,21,27,24,7,yes
MITSUBISHI Outlander,2.4,4.0,Other-1,4WD,Gasoline,CA,SUV,6,21,25,22,6,no
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,2WD,Gasoline,FA,SUV,6,19,25,21,5,no
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,SUV,6,18,24,20,5,no
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,2WD,Gasoline,CA,SUV,6,19,25,21,5,no
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,6,18,24,20,5,no
NISSAN 370Z,3.7,6.0,Man-6,2WD,Gasoline,CA,small car,7,18,26,21,5,no
NISSAN 370Z,3.7,6.0,SemiAuto-7,2WD,Gasoline,CA,small car,7,19,26,22,6,yes
NISSAN 370Z,3.7,6.0,Man-6,2WD,Gasoline,FA,small car,6,18,26,21,5,no
NISSAN 370Z,3.7,6.0,SemiAuto-7,2WD,Gasoline,FA,small car,6,19,26,22,6,no
NISSAN 370Z Roadster,3.7,6.0,Man-6,2WD,Gasoline,CA,small car,7,18,25,20,5,no
NISSAN 370Z Roadster,3.7,6.0,SemiAuto-7,2WD,Gasoline,CA,small car,7,18,25,21,5,no
NISSAN 370Z Roadster,3.7,6.0,Man-6,2WD,Gasoline,FA,small car,6,18,25,20,5,no
NISSAN 370Z Roadster,3.7,6.0,SemiAuto-7,2WD,Gasoline,FA,small car,6,18,25,21,5,no
NISSAN Altima,2.5,4.0,CVT,2WD,Gasoline,CA,midsize car,9.5,23,32,27,7,yes
NISSAN Altima,3.5,6.0,Man-6,2WD,Gasoline,CA,midsize car,7,18,27,21,5,no
NISSAN Altima,3.5,6.0,Other-1,2WD,Gasoline,CA,midsize car,7,20,27,23,6,yes
NISSAN Altima,2.5,4.0,CVT,2WD,Gasoline,FA,midsize car,6,23,32,27,7,yes
NISSAN Altima,2.5,4.0,CVT,2WD,Gasoline,CA,midsize car,6,23,32,27,7,yes
NISSAN Altima,3.5,6.0,Man-6,2WD,Gasoline,FA,midsize car,6,18,27,21,5,no
NISSAN Altima,3.5,6.0,Man-6,2WD,Gasoline,FA,midsize car,6,18,27,21,5,no
NISSAN Altima,3.5,6.0,Other-1,2WD,Gasoline,FA,midsize car,6,20,27,23,6,no
NISSAN Altima,3.5,6.0,Other-1,2WD,Gasoline,FA,midsize car,6,20,27,23,6,no
NISSAN Altima Coupe,2.5,4.0,Man-6,2WD,Gasoline,CA,small car,9.5,23,31,26,7,yes
NISSAN Altima Coupe,2.5,4.0,Other-1,2WD,Gasoline,CA,small car,9.5,23,32,26,7,yes
NISSAN Altima Coupe,3.5,6.0,Man-6,2WD,Gasoline,CA,small car,7,18,27,21,5,no
NISSAN Altima Coupe,3.5,6.0,Other-1,2WD,Gasoline,CA,small car,7,20,27,23,6,yes
NISSAN Altima Coupe,2.5,4.0,Man-6,2WD,Gasoline,FA,small car,6,23,31,26,7,yes
NISSAN Altima Coupe,2.5,4.0,Other-1,2WD,Gasoline,FA,small car,6,23,32,26,7,yes
NISSAN Altima Coupe,2.5,4.0,Man-6,2WD,Gasoline,CA,small car,6,23,31,26,7,yes
NISSAN Altima Coupe,2.5,4.0,Other-1,2WD,Gasoline,CA,small car,6,23,32,26,7,yes
NISSAN Altima Coupe,3.5,6.0,Man-6,2WD,Gasoline,FA,small car,6,18,27,21,5,no
NISSAN Altima Coupe,3.5,6.0,Man-6,2WD,Gasoline,FA,small car,6,18,27,21,5,no
NISSAN Altima Coupe,3.5,6.0,Other-1,2WD,Gasoline,FA,small car,6,20,27,23,6,no
NISSAN Altima Coupe,3.5,6.0,Other-1,2WD,Gasoline,FA,small car,6,20,27,23,6,no
NISSAN Altima Hybrid,2.5,4.0,CVT,2WD,Gasoline,CA,midsize car,9.5,35,33,34,9,yes
NISSAN Armada,5.6,8.0,Auto-5,4WD,Ethanol/Gas,FA,SUV,6/6,9/12,13/18,11/14,2/1,no
NISSAN Armada,5.6,8.0,Auto-5,2WD,Gasoline,FA,SUV,6,12,18,14,1,no
NISSAN Armada,5.6,8.0,Auto-5,4WD,Gasoline,FA,SUV,6,12,18,14,1,no
NISSAN Armada,5.6,8.0,Auto-5,2WD,Gasoline,CA,SUV,6,12,18,14,1,no
NISSAN Armada,5.6,8.0,Auto-5,4WD,Gasoline,CA,SUV,6,12,18,14,1,no
NISSAN Armada FFV,5.6,8.0,Auto-5,2WD,Ethanol/Gas,FA,SUV,6/6,9/12,13/18,11/15,2/2,no
NISSAN Cube,1.8,4.0,Man-6,2WD,Gasoline,FA,station wagon,6,25,30,27,7,yes
NISSAN Cube,1.8,4.0,CVT,2WD,Gasoline,FA,station wagon,6,27,31,29,8,yes
NISSAN Cube,1.8,4.0,Man-6,2WD,Gasoline,CA,station wagon,6,25,30,27,7,yes
NISSAN Cube,1.8,4.0,CVT,2WD,Gasoline,CA,station wagon,6,27,31,29,8,yes
NISSAN Frontier,2.5,4.0,Auto-5,2WD,Gasoline,CA,pickup,7,17,22,19,4,no
NISSAN Frontier,2.5,4.0,Man-5,2WD,Gasoline,CA,pickup,7,19,23,21,5,no
NISSAN Frontier,4.0,6.0,Auto-5,2WD,Gasoline,CA,pickup,7,15,20,17,3,no
NISSAN Frontier,4.0,6.0,Man-6,2WD,Gasoline,CA,pickup,7,16,20,17,3,no
NISSAN Frontier,4.0,6.0,Auto-5,4WD,Gasoline,CA,pickup,7,14,19,16,3,no
NISSAN Frontier,4.0,6.0,Man-6,4WD,Gasoline,CA,pickup,7,15,19,17,3,no
NISSAN Frontier,2.5,4.0,Auto-5,2WD,Gasoline,FA,pickup,6,17,22,19,4,no
NISSAN Frontier,2.5,4.0,Man-5,2WD,Gasoline,FA,pickup,6,19,23,21,5,no
NISSAN Frontier,4.0,6.0,Auto-5,2WD,Gasoline,FA,pickup,6,15,20,17,3,no
NISSAN Frontier,4.0,6.0,Auto-5,2WD,Gasoline,FA,pickup,6,15,20,17,3,no
NISSAN Frontier,4.0,6.0,Man-6,2WD,Gasoline,FA,pickup,6,16,20,17,3,no
NISSAN Frontier,4.0,6.0,Man-6,2WD,Gasoline,FA,pickup,6,16,20,17,3,no
NISSAN Frontier,4.0,6.0,Auto-5,4WD,Gasoline,FA,pickup,6,14,19,16,3,no
NISSAN Frontier,4.0,6.0,Auto-5,4WD,Gasoline,FA,pickup,6,14,19,16,3,no
NISSAN Frontier,4.0,6.0,Man-6,4WD,Gasoline,FA,pickup,6,15,19,17,3,no
NISSAN Frontier,4.0,6.0,Man-6,4WD,Gasoline,FA,pickup,6,15,19,17,3,no
NISSAN GT-R,3.8,6.0,AutoMan-6,4WD,Gasoline,CA,small car,7,15,21,17,3,no
NISSAN GT-R,3.8,6.0,AutoMan-6,4WD,Gasoline,FA,small car,6,15,21,17,3,no
NISSAN Maxima,3.5,6.0,Other-1,2WD,Gasoline,CA,midsize car,7,19,26,22,6,yes
NISSAN Maxima,3.5,6.0,Other-1,2WD,Gasoline,FA,midsize car,6,19,26,22,6,no
NISSAN Maxima,3.5,6.0,Other-1,2WD,Gasoline,FA,midsize car,6,19,26,22,6,no
NISSAN Murano,3.5,6.0,CVT,2WD,Gasoline,CA,SUV,7,18,23,20,5,no
NISSAN Murano,3.5,6.0,CVT,4WD,Gasoline,CA,SUV,7,18,23,20,5,no
NISSAN Murano,3.5,6.0,CVT,2WD,Gasoline,FA,SUV,6,18,23,20,5,no
NISSAN Murano,3.5,6.0,CVT,2WD,Gasoline,FA,SUV,6,18,23,20,5,no
NISSAN Murano,3.5,6.0,CVT,4WD,Gasoline,FA,SUV,6,18,23,20,5,no
NISSAN Murano,3.5,6.0,CVT,4WD,Gasoline,FA,SUV,6,18,23,20,5,no
NISSAN Pathfinder,4.0,6.0,SemiAuto-5,2WD,Gasoline,CA,SUV,7,15,22,17,3,no
NISSAN Pathfinder,4.0,6.0,Auto-5,4WD,Gasoline,CA,SUV,7,14,20,16,3,no
NISSAN Pathfinder,4.0,6.0,SemiAuto-5,2WD,Gasoline,FA,SUV,6,15,22,17,3,no
NISSAN Pathfinder,4.0,6.0,Auto-5,4WD,Gasoline,FA,SUV,6,14,20,16,3,no
NISSAN Pathfinder,4.0,6.0,Auto-5,4WD,Gasoline,FA,SUV,6,14,20,16,3,no
NISSAN Pathfinder,5.6,8.0,SemiAuto-5,4WD,Gasoline,FA,SUV,6,13,18,14,1,no
NISSAN Pathfinder,5.6,8.0,SemiAuto-5,4WD,Gasoline,CA,SUV,6,13,18,14,1,no
NISSAN Pathfinder FE+,4.0,6.0,Auto-5,2WD,Gasoline,CA,SUV,7,15,22,18,4,no
NISSAN Pathfinder FE+,4.0,6.0,Auto-5,2WD,Gasoline,FA,SUV,6,15,22,18,4,no
NISSAN Pathfinder FE+,4.0,6.0,Auto-5,2WD,Gasoline,FA,SUV,6,15,22,18,4,no
NISSAN Rogue,2.5,4.0,CVT,2WD,Gasoline,CA,SUV,9,22,27,24,7,yes
NISSAN Rogue,2.5,4.0,CVT,4WD,Gasoline,CA,SUV,9,21,26,23,6,yes
NISSAN Rogue,2.5,4.0,CVT,2WD,Gasoline,FA,SUV,6,22,27,24,7,yes
NISSAN Rogue,2.5,4.0,CVT,4WD,Gasoline,FA,SUV,6,21,26,23,6,no
NISSAN Rogue,2.5,4.0,CVT,2WD,Gasoline,CA,SUV,6,22,27,24,7,yes
NISSAN Rogue,2.5,4.0,CVT,4WD,Gasoline,CA,SUV,6,21,26,23,6,no
NISSAN Sentra,2.0,4.0,Man-6,2WD,Gasoline,CA,midsize car,9.5,24,31,27,7,yes
NISSAN Sentra,2.0,4.0,CVT,2WD,Gasoline,CA,midsize car,9.5,26,34,29,8,yes
NISSAN Sentra,2.0,4.0,Man-6,2WD,Gasoline,FA,midsize car,6,24,31,27,7,yes
NISSAN Sentra,2.0,4.0,CVT,2WD,Gasoline,FA,midsize car,6,26,34,29,8,yes
NISSAN Sentra,2.0,4.0,Man-6,2WD,Gasoline,CA,midsize car,6,24,31,27,7,yes
NISSAN Sentra,2.0,4.0,CVT,2WD,Gasoline,CA,midsize car,6,26,34,29,8,yes
NISSAN Sentra,2.5,4.0,Man-6,2WD,Gasoline,FA,midsize car,6,21,28,24,7,yes
NISSAN Sentra,2.5,4.0,Other-1,2WD,Gasoline,FA,midsize car,6,24,30,26,7,yes
NISSAN Sentra,2.5,4.0,Man-6,2WD,Gasoline,CA,midsize car,6,21,28,24,7,yes
NISSAN Sentra,2.5,4.0,Other-1,2WD,Gasoline,CA,midsize car,6,24,30,26,7,yes
NISSAN Titan,5.6,8.0,Auto-5,2WD,Gasoline,FA,pickup,6,13,18,15,2,no
NISSAN Titan,5.6,8.0,Auto-5,4WD,Gasoline,FA,pickup,6,12,17,14,1,no
NISSAN Titan,5.6,8.0,Auto-5,2WD,Gasoline,CA,pickup,6,13,18,15,2,no
NISSAN Titan,5.6,8.0,Auto-5,4WD,Gasoline,CA,pickup,6,12,17,14,1,no
NISSAN Titan FFV,5.6,8.0,Auto-5,2WD,Ethanol/Gas,FA,pickup,6/6,9/13,13/18,11/15,2/2,no
NISSAN Titan FFV,5.6,8.0,Auto-5,4WD,Ethanol/Gas,FA,pickup,6/6,9/12,12/17,10/14,1/1,no
NISSAN Versa,1.6,4.0,Auto-4,2WD,Gasoline,CA,midsize car,7,26,33,28,8,yes
NISSAN Versa,1.6,4.0,Man-5,2WD,Gasoline,CA,midsize car,7,26,34,29,8,yes
NISSAN Versa,1.8,4.0,Auto-4,2WD,Gasoline,CA,midsize car,7,24,32,27,7,yes
NISSAN Versa,1.8,4.0,Man-6,2WD,Gasoline,CA,midsize car,7,26,31,28,8,yes
NISSAN Versa,1.8,4.0,CVT,2WD,Gasoline,CA,midsize car,7,28,34,30,8,yes
NISSAN Versa,1.6,4.0,Auto-4,2WD,Gasoline,FA,midsize car,6,26,33,28,8,yes
NISSAN Versa,1.6,4.0,Man-5,2WD,Gasoline,FA,midsize car,6,26,34,29,8,yes
NISSAN Versa,1.8,4.0,Auto-4,2WD,Gasoline,FA,midsize car,6,24,32,27,7,yes
NISSAN Versa,1.8,4.0,Man-6,2WD,Gasoline,FA,midsize car,6,26,31,28,8,yes
NISSAN Versa,1.8,4.0,CVT,2WD,Gasoline,FA,midsize car,6,28,34,30,8,yes
NISSAN Xterra,4.0,6.0,Auto-5,2WD,Gasoline,CA,SUV,7,15,21,17,3,no
NISSAN Xterra,4.0,6.0,Man-6,2WD,Gasoline,CA,SUV,7,16,20,18,4,no
NISSAN Xterra,4.0,6.0,Auto-5,4WD,Gasoline,CA,SUV,7,15,20,17,3,no
NISSAN Xterra,4.0,6.0,Man-6,4WD,Gasoline,CA,SUV,7,16,20,17,3,no
NISSAN Xterra,4.0,6.0,Auto-5,2WD,Gasoline,FA,SUV,6,15,21,17,3,no
NISSAN Xterra,4.0,6.0,Auto-5,2WD,Gasoline,FA,SUV,6,15,21,17,3,no
NISSAN Xterra,4.0,6.0,Man-6,2WD,Gasoline,FA,SUV,6,16,20,18,4,no
NISSAN Xterra,4.0,6.0,Man-6,2WD,Gasoline,FA,SUV,6,16,20,18,4,no
NISSAN Xterra,4.0,6.0,Auto-5,4WD,Gasoline,FA,SUV,6,15,20,17,3,no
NISSAN Xterra,4.0,6.0,Auto-5,4WD,Gasoline,FA,SUV,6,15,20,17,3,no
NISSAN Xterra,4.0,6.0,Man-6,4WD,Gasoline,FA,SUV,6,16,20,17,3,no
NISSAN Xterra,4.0,6.0,Man-6,4WD,Gasoline,FA,SUV,6,16,20,17,3,no
PONTIAC G3,1.6,4.0,Auto-4,2WD,Gasoline,FC,small car,7,25,34,28,8,yes
PONTIAC G3,1.6,4.0,Man-5,2WD,Gasoline,FC,small car,7,27,35,30,8,yes
PONTIAC G5,2.2,4.0,Auto-4,2WD,Gasoline,CA,small car,9.5,24,33,27,7,yes
PONTIAC G5,2.2,4.0,Man-5,2WD,Gasoline,CA,small car,9.5,25,35,29,8,yes
PONTIAC G5,2.2,4.0,Auto-4,2WD,Gasoline,FA,small car,6,24,33,27,7,yes
PONTIAC G5,2.2,4.0,Auto-4,2WD,Gasoline,FA,small car,6,24,33,27,7,yes
PONTIAC G5,2.2,4.0,Man-5,2WD,Gasoline,FA,small car,6,25,35,29,8,yes
PONTIAC G5,2.2,4.0,Man-5,2WD,Gasoline,FA,small car,6,25,35,29,8,yes
PONTIAC G5,2.2,4.0,Auto-4,2WD,Gasoline,CA,small car,6,24,33,27,7,yes
PONTIAC G5,2.2,4.0,Man-5,2WD,Gasoline,CA,small car,6,25,35,29,8,yes
PONTIAC G5 GT,2.2,4.0,Auto-4,2WD,Gasoline,CA,small car,9.5,23,32,26,7,yes
PONTIAC G5 GT,2.2,4.0,Man-5,2WD,Gasoline,CA,small car,9.5,25,35,29,8,yes
PONTIAC G5 GT,2.2,4.0,Auto-4,2WD,Gasoline,FA,small car,6,23,32,26,7,yes
PONTIAC G5 GT,2.2,4.0,Auto-4,2WD,Gasoline,FA,small car,6,23,32,26,7,yes
PONTIAC G5 GT,2.2,4.0,Man-5,2WD,Gasoline,FA,small car,6,25,35,29,8,yes
PONTIAC G5 GT,2.2,4.0,Man-5,2WD,Gasoline,FA,small car,6,25,35,29,8,yes
PONTIAC G5 GT,2.2,4.0,Auto-4,2WD,Gasoline,CA,small car,6,23,32,26,7,yes
PONTIAC G5 GT,2.2,4.0,Man-5,2WD,Gasoline,CA,small car,6,25,35,29,8,yes
PONTIAC G5 XFE,2.2,4.0,Man-5,2WD,Gasoline,CA,small car,9.5,25,37,30,8,yes
PONTIAC G5 XFE,2.2,4.0,Man-5,2WD,Gasoline,FA,small car,6,25,37,30,8,yes
PONTIAC G5 XFE,2.2,4.0,Man-5,2WD,Gasoline,FA,small car,6,25,37,30,8,yes
PONTIAC G5 XFE,2.2,4.0,Man-5,2WD,Gasoline,CA,small car,6,25,37,30,8,yes
PONTIAC G6,2.4,4.0,Auto-4,2WD,Gasoline,CA,small car,9.5,22,30,25,7,yes
PONTIAC G6,3.5,6.0,Auto-4,2WD,Gasoline,CA,small car,9.5,18,29,22,6,yes
PONTIAC G6,2.4,4.0,SemiAuto-6,2WD,Ethanol/Gas,FC,small car,7/7,15/22,23/33,18/26,7/7,yes
PONTIAC G6,2.4,4.0,Auto-4,2WD,Ethanol/Gas,FC,small car,7/7,16/22,23/30,18/25,7/7,yes
PONTIAC G6,3.5,6.0,Auto-4,2WD,Ethanol/Gas,FC,small car,7/7,14/19,22/29,17/23,7/6,yes
PONTIAC G6,2.4,4.0,Auto-4,2WD,Gasoline,FA,small car,6,22,30,25,7,yes
PONTIAC G6,2.4,4.0,Auto-4,2WD,Gasoline,FA,small car,6,22,30,25,7,yes
PONTIAC G6,2.4,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,6,22,33,26,7,yes
PONTIAC G6,2.4,4.0,Auto-4,2WD,Gasoline,CA,small car,6,22,30,25,7,yes
PONTIAC G6,2.4,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,6,22,33,26,7,yes
PONTIAC G6,3.5,6.0,Auto-4,2WD,Gasoline,FA,small car,6,18,29,22,6,no
PONTIAC G6,3.6,6.0,SemiAuto-6,2WD,Gasoline,FA,small car,6,17,26,20,5,no
PONTIAC G6,3.6,6.0,SemiAuto-6,2WD,Gasoline,CA,small car,6,17,26,20,5,no
PONTIAC G6,3.9,6.0,SemiAuto-4,2WD,Gasoline,FA,small car,6,15,22,18,4,no
PONTIAC G6,3.9,6.0,SemiAuto-4,2WD,Gasoline,CA,small car,6,15,22,18,4,no
PONTIAC Solstice,2.0,4.0,Auto-5,2WD,Gasoline,FA,small car,6,19,27,22,6,no
PONTIAC Solstice,2.0,4.0,Man-5,2WD,Gasoline,FA,small car,6,19,29,23,6,no
PONTIAC Solstice,2.0,4.0,Auto-5,2WD,Gasoline,CA,small car,6,19,27,22,6,no
