model_2010,displ_2010,cyl_2010,trans_2010,drive_2010,fuel_2010,cert_region_2010,veh_class_2010,air_pollution_score_2010,city_mpg_2010,hwy_mpg_2010,cmb_mpg_2010,greenhouse_gas_score_2010,smartway_2010,displ_level_2010,cyl_level_2010,air_pollution_score_level_2010,city_mpg_level_2010,hwy_mpg_level_2010,cmb_mpg_level_2010,greenhouse_gas_score_level_2010,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,displ_level,cyl_level,air_pollution_score_level,city_mpg_level,hwy_mpg_level,cmb_mpg_level,greenhouse_gas_score_level
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7.0,21,31,25,7.0,yes,low,medium,mod_high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7.0,21,31,25,7.0,yes,low,medium,mod_high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7.0,21,31,25,7.0,yes,low,medium,mod_high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7.0,21,31,25,7.0,yes,low,medium,mod_high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7.0,21,31,25,7.0,yes,low,medium,mod_high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7.0,21,31,25,7.0,yes,low,medium,mod_high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,6.0,21,31,25,7.0,yes,low,medium,mod_high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,6.0,21,31,25,7.0,yes,low,medium,mod_high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,6.0,21,31,25,7.0,yes,low,medium,mod_high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,6.0,21,31,25,7.0,yes,low,medium,mod_high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,6.0,21,31,25,7.0,yes,low,medium,mod_high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,6.0,21,31,25,7.0,yes,low,medium,mod_high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,6.0,21,31,25,7.0,yes,low,medium,mod_high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,6.0,21,31,25,7.0,yes,low,medium,mod_high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,6.0,21,31,25,7.0,yes,low,medium,mod_high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,6.0,21,31,25,7.0,yes,low,medium,mod_high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,FA,small car,6.0,22,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,FA,small car,6.0,22,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,FA,small car,6.0,22,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,FA,small car,6.0,22,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,FA,small car,6.0,22,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,FA,small car,6.0,22,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,FA,small car,6.0,22,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,FA,small car,6.0,22,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,FA,small car,6.0,22,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,FA,small car,6.0,22,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,23,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,23,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,23,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,23,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,23,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,23,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,23,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,23,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,23,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,23,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,9.0,22,31,25,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,7,23,34,27,6,No,medium,medium,high,mod_high,high,mod_high,mod_high
VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,9.0,22,31,25,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,7,23,34,27,6,No,medium,medium,high,mod_high,high,mod_high,mod_high
VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,9.0,22,31,25,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,7,23,34,27,6,No,medium,medium,high,mod_high,high,mod_high,mod_high
VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,9.0,22,31,25,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,7,23,34,27,6,No,medium,medium,high,mod_high,high,mod_high,mod_high
VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,8.0,22,31,25,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,7,23,34,27,6,No,medium,medium,high,mod_high,high,mod_high,mod_high
VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,8.0,22,31,25,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,7,23,34,27,6,No,medium,medium,high,mod_high,high,mod_high,mod_high
VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,6.0,22,31,25,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,7,23,34,27,6,No,medium,medium,high,mod_high,high,mod_high,mod_high
VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,6.0,22,31,25,7.0,yes,low,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,7,23,34,27,6,No,medium,medium,high,mod_high,high,mod_high,mod_high
VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,SUV,7.0,18,24,21,5.0,no,low,medium,mod_high,mod_high,medium,mod_high,mod_high,VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,small SUV,7,22,29,25,5,No,medium,medium,high,mod_high,mod_high,mod_high,mod_high
VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,SUV,7.0,18,24,21,5.0,no,low,medium,mod_high,mod_high,medium,mod_high,mod_high,VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,small SUV,7,22,29,25,5,No,medium,medium,high,mod_high,mod_high,mod_high,mod_high
VOLKSWAGEN Tiguan,2.0,4.0,Man-6,2WD,Gasoline,CA,SUV,7.0,19,26,21,5.0,no,low,medium,mod_high,mod_high,mod_high,mod_high,mod_high,VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,small SUV,7,22,29,25,5,No,medium,medium,high,mod_high,mod_high,mod_high,mod_high
VOLKSWAGEN Tiguan,2.0,4.0,Man-6,2WD,Gasoline,CA,SUV,7.0,19,26,21,5.0,no,low,medium,mod_high,mod_high,mod_high,mod_high,mod_high,VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,small SUV,7,22,29,25,5,No,medium,medium,high,mod_high,mod_high,mod_high,mod_high
VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-6,4WD,Gasoline,CA,SUV,7.0,18,24,20,5.0,no,low,medium,mod_high,mod_high,medium,mod_high,mod_high,VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,small SUV,7,22,29,25,5,No,medium,medium,high,mod_high,mod_high,mod_high,mod_high
VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-6,4WD,Gasoline,CA,SUV,7.0,18,24,20,5.0,no,low,medium,mod_high,mod_high,medium,mod_high,mod_high,VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,small SUV,7,22,29,25,5,No,medium,medium,high,mod_high,mod_high,mod_high,mod_high
VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,SUV,6.0,18,24,21,5.0,no,low,medium,mod_high,mod_high,medium,mod_high,mod_high,VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,small SUV,7,22,29,25,5,No,medium,medium,high,mod_high,mod_high,mod_high,mod_high
VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,SUV,6.0,18,24,21,5.0,no,low,medium,mod_high,mod_high,medium,mod_high,mod_high,VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,small SUV,7,22,29,25,5,No,medium,medium,high,mod_high,mod_high,mod_high,mod_high
VOLKSWAGEN Tiguan,2.0,4.0,Man-6,2WD,Gasoline,FA,SUV,6.0,19,26,21,5.0,no,low,medium,mod_high,mod_high,mod_high,mod_high,mod_high,VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,small SUV,7,22,29,25,5,No,medium,medium,high,mod_high,mod_high,mod_high,mod_high
VOLKSWAGEN Tiguan,2.0,4.0,Man-6,2WD,Gasoline,FA,SUV,6.0,19,26,21,5.0,no,low,medium,mod_high,mod_high,mod_high,mod_high,mod_high,VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,small SUV,7,22,29,25,5,No,medium,medium,high,mod_high,mod_high,mod_high,mod_high
VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-6,4WD,Gasoline,FA,SUV,6.0,18,24,20,5.0,no,low,medium,mod_high,mod_high,medium,mod_high,mod_high,VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,small SUV,7,22,29,25,5,No,medium,medium,high,mod_high,mod_high,mod_high,mod_high
VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-6,4WD,Gasoline,FA,SUV,6.0,18,24,20,5.0,no,low,medium,mod_high,mod_high,medium,mod_high,mod_high,VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,small SUV,7,22,29,25,5,No,medium,medium,high,mod_high,mod_high,mod_high,mod_high
CADILLAC Escalade,6.2,8.0,Auto-6,2WD,Ethanol,FA,SUV,6.0,10,16,12,3.0,no,high,mod_high,mod_high,low,low,low,low,CADILLAC Escalade,6.2,8.0,Auto-10,2WD,Gasoline,CA,standard SUV,3,14,23,17,3,No,high,high,medium,low,medium,low,medium
CADILLAC Escalade,6.2,8.0,Auto-6,2WD,Ethanol,FA,SUV,6.0,10,16,12,3.0,no,high,mod_high,mod_high,low,low,low,low,CADILLAC Escalade,6.2,8.0,Auto-10,2WD,Gasoline,FA,standard SUV,3,14,23,17,3,No,high,high,medium,low,medium,low,medium
CADILLAC Escalade,6.2,8.0,Auto-6,2WD,Ethanol,FA,SUV,6.0,10,16,12,3.0,no,high,mod_high,mod_high,low,low,low,low,CADILLAC Escalade,6.2,8.0,Auto-10,4WD,Gasoline,CA,standard SUV,3,14,21,17,3,No,high,high,medium,low,low,low,medium
CADILLAC Escalade,6.2,8.0,Auto-6,2WD,Ethanol,FA,SUV,6.0,10,16,12,3.0,no,high,mod_high,mod_high,low,low,low,low,CADILLAC Escalade,6.2,8.0,Auto-10,4WD,Gasoline,FA,standard SUV,3,14,21,17,3,No,high,high,medium,low,low,low,medium
CADILLAC Escalade,6.2,8.0,Auto-6,4WD,Ethanol,FA,SUV,6.0,10,15,12,3.0,no,high,mod_high,mod_high,low,low,low,low,CADILLAC Escalade,6.2,8.0,Auto-10,2WD,Gasoline,CA,standard SUV,3,14,23,17,3,No,high,high,medium,low,medium,low,medium
CADILLAC Escalade,6.2,8.0,Auto-6,4WD,Ethanol,FA,SUV,6.0,10,15,12,3.0,no,high,mod_high,mod_high,low,low,low,low,CADILLAC Escalade,6.2,8.0,Auto-10,2WD,Gasoline,FA,standard SUV,3,14,23,17,3,No,high,high,medium,low,medium,low,medium
