model,displ,cyl,trans,drive,fuel,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
MERCURY Milan Hybrid,2.5,4.0,CVT,2WD,Gasoline,midsize car,9.0,41,36,39,10.0,yes
MERCURY Milan Hybrid,2.5,4.0,CVT,2WD,Gasoline,midsize car,8.0,41,36,39,10.0,yes
MERCURY Milan S,2.5,4.0,Man-6,2WD,Gasoline,midsize car,7.0,22,31,25,7.0,yes
MERCURY Milan S,2.5,4.0,Auto-6,2WD,Gasoline,midsize car,7.0,23,34,27,7.0,yes
MERCURY Milan S,2.5,4.0,Man-6,2WD,Gasoline,midsize car,6.0,22,31,25,7.0,yes
MERCURY Milan S,2.5,4.0,Auto-6,2WD,Gasoline,midsize car,6.0,23,34,27,7.0,yes
MERCURY Mountaineer,4.0,6.0,Auto-5,2WD,Gasoline,SUV,7.0,14,20,16,3.0,no
MERCURY Mountaineer,4.6,8.0,Auto-6,2WD,Gasoline,SUV,7.0,15,21,17,3.0,no
MINI Clubman,1.6,4.0,SemiAuto-6,2WD,Gasoline,small car,7.0,25,33,28,8.0,yes
MINI Clubman,1.6,4.0,Man-6,2WD,Gasoline,small car,7.0,28,36,31,8.0,yes
MINI Clubman,1.6,4.0,SemiAuto-6,2WD,Gasoline,small car,6.0,25,33,28,8.0,yes
MINI Clubman,1.6,4.0,Man-6,2WD,Gasoline,small car,6.0,28,36,31,8.0,yes
MINI Clubman S,1.6,4.0,SemiAuto-6,2WD,Gasoline,small car,7.0,24,32,27,7.0,yes
MINI Clubman S,1.6,4.0,Man-6,2WD,Gasoline,small car,7.0,26,34,29,8.0,yes
MINI Clubman S,1.6,4.0,SemiAuto-6,2WD,Gasoline,small car,6.0,24,32,27,7.0,yes
MINI Clubman S,1.6,4.0,Man-6,2WD,Gasoline,small car,6.0,26,34,29,8.0,yes
MINI Convertible,1.6,4.0,SemiAuto-6,2WD,Gasoline,small car,7.0,25,33,28,8.0,yes
MINI Convertible,1.6,4.0,Man-6,2WD,Gasoline,small car,7.0,28,36,31,8.0,yes
MINI Convertible,1.6,4.0,SemiAuto-6,2WD,Gasoline,small car,6.0,25,33,28,8.0,yes
MINI Convertible,1.6,4.0,Man-6,2WD,Gasoline,small car,6.0,28,36,31,8.0,yes
MINI Cooper,1.6,4.0,SemiAuto-6,2WD,Gasoline,small car,7.0,25,33,28,8.0,yes
MINI Cooper,1.6,4.0,Man-6,2WD,Gasoline,small car,7.0,28,37,32,9.0,yes
MINI Cooper,1.6,4.0,SemiAuto-6,2WD,Gasoline,small car,6.0,25,33,28,8.0,yes
MINI Cooper,1.6,4.0,Man-6,2WD,Gasoline,small car,6.0,28,37,32,9.0,yes
MINI Cooper S,1.6,4.0,SemiAuto-6,2WD,Gasoline,small car,7.0,24,32,27,7.0,yes
MINI Cooper S,1.6,4.0,Man-6,2WD,Gasoline,small car,7.0,26,34,29,8.0,yes
MINI Cooper S,1.6,4.0,SemiAuto-6,2WD,Gasoline,small car,6.0,24,32,27,7.0,yes
MINI Cooper S,1.6,4.0,Man-6,2WD,Gasoline,small car,6.0,26,34,29,8.0,yes
MINI Cooper S Convertible,1.6,4.0,SemiAuto-6,2WD,Gasoline,small car,7.0,24,32,27,7.0,yes
MINI Cooper S Convertible,1.6,4.0,Man-6,2WD,Gasoline,small car,7.0,26,34,29,8.0,yes
MINI Cooper S Convertible,1.6,4.0,SemiAuto-6,2WD,Gasoline,small car,6.0,24,32,27,7.0,yes
MINI Cooper S Convertible,1.6,4.0,Man-6,2WD,Gasoline,small car,6.0,26,34,29,8.0,yes
MINI John Cooper Works,1.6,4.0,Man-6,2WD,Gasoline,small car,6.0,25,33,28,8.0,yes
MINI John Cooper Works Clubman,1.6,4.0,Man-6,2WD,Gasoline,small car,6.0,25,33,28,8.0,yes
MINI John Cooper Works Conv,1.6,4.0,Man-6,2WD,Gasoline,small car,6.0,25,33,28,8.0,yes
MITSUBISHI Eclipse,2.4,4.0,SemiAuto-4,2WD,Gasoline,small car,7.0,20,27,23,6.0,yes
MITSUBISHI Eclipse,2.4,4.0,Man-5,2WD,Gasoline,small car,7.0,20,28,23,6.0,yes
MITSUBISHI Eclipse,2.4,4.0,SemiAuto-4,2WD,Gasoline,small car,6.0,20,27,23,6.0,no
MITSUBISHI Eclipse,2.4,4.0,Man-5,2WD,Gasoline,small car,6.0,20,28,23,6.0,no
MITSUBISHI Eclipse,3.8,6.0,SemiAuto-5,2WD,Gasoline,small car,6.0,16,24,19,4.0,no
MITSUBISHI Eclipse,3.8,6.0,Man-6,2WD,Gasoline,small car,6.0,16,25,19,4.0,no
MITSUBISHI Eclipse Spyder,2.4,4.0,SemiAuto-4,2WD,Gasoline,small car,7.0,19,26,22,6.0,yes
MITSUBISHI Eclipse Spyder,2.4,4.0,SemiAuto-4,2WD,Gasoline,small car,6.0,19,26,22,6.0,no
MITSUBISHI Eclipse Spyder,3.8,6.0,SemiAuto-5,2WD,Gasoline,small car,6.0,16,24,19,4.0,no
MITSUBISHI Endeavor,3.8,6.0,SemiAuto-4,2WD,Gasoline,SUV,6.0,15,21,18,4.0,no
MITSUBISHI Endeavor,3.8,6.0,SemiAuto-4,4WD,Gasoline,SUV,6.0,15,19,17,3.0,no
MITSUBISHI Galant,2.4,4.0,SemiAuto-4,2WD,Gasoline,midsize car,9.0,21,30,24,7.0,yes
MITSUBISHI Galant,2.4,4.0,SemiAuto-4,2WD,Gasoline,midsize car,6.0,21,30,24,7.0,yes
MITSUBISHI Lancer,2.0,4.0,Man-5,2WD,Gasoline,small car,9.0,22,31,25,7.0,yes
MITSUBISHI Lancer,2.0,4.0,Other-1,2WD,Gasoline,small car,9.0,23,30,26,7.0,yes
MITSUBISHI Lancer,2.4,4.0,Man-5,2WD,Gasoline,small car,9.0,20,28,23,6.0,yes
MITSUBISHI Lancer,2.4,4.0,Other-1,2WD,Gasoline,small car,9.0,22,29,25,7.0,yes
MITSUBISHI Lancer,2.0,4.0,AutoMan-6,4WD,Gasoline,small car,6.0,17,25,20,5.0,no
MITSUBISHI Lancer,2.0,4.0,Man-5,2WD,Gasoline,small car,6.0,22,31,25,7.0,yes
MITSUBISHI Lancer,2.0,4.0,Other-1,2WD,Gasoline,small car,6.0,23,30,26,7.0,yes
MITSUBISHI Lancer,2.4,4.0,Man-5,2WD,Gasoline,small car,6.0,20,28,23,6.0,no
MITSUBISHI Lancer,2.4,4.0,Other-1,2WD,Gasoline,small car,6.0,22,29,25,7.0,yes
MITSUBISHI Lancer Evolution,2.0,4.0,Man-5,4WD,Gasoline,small car,6.0,16,22,18,4.0,no
MITSUBISHI Lancer Evolution,2.0,4.0,AutoMan-6,4WD,Gasoline,small car,6.0,17,22,19,4.0,no
MITSUBISHI Lancer Sportback,2.4,4.0,Man-5,2WD,Gasoline,station wagon,9.0,20,27,22,6.0,yes
MITSUBISHI Lancer Sportback,2.4,4.0,Other-1,2WD,Gasoline,station wagon,9.0,21,27,23,6.0,yes
MITSUBISHI Lancer Sportback,2.0,4.0,AutoMan-6,4WD,Gasoline,station wagon,6.0,17,25,20,5.0,no
MITSUBISHI Lancer Sportback,2.4,4.0,Man-5,2WD,Gasoline,station wagon,6.0,20,27,22,6.0,no
MITSUBISHI Lancer Sportback,2.4,4.0,Other-1,2WD,Gasoline,station wagon,6.0,21,27,23,6.0,no
MITSUBISHI Outlander,2.4,4.0,Other-1,2WD,Gasoline,SUV,9.0,21,27,24,7.0,yes
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,2WD,Gasoline,SUV,7.0,19,25,21,5.0,no
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,SUV,7.0,18,24,20,5.0,no
MITSUBISHI Outlander,2.4,4.0,Other-1,2WD,Gasoline,SUV,6.0,21,27,24,7.0,yes
MITSUBISHI Outlander,2.4,4.0,Other-1,4WD,Gasoline,SUV,6.0,21,25,22,6.0,no
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,2WD,Gasoline,SUV,6.0,19,25,21,5.0,no
MITSUBISHI Outlander,3.0,6.0,SemiAuto-6,4WD,Gasoline,SUV,6.0,18,24,20,5.0,no
NISSAN 370Z,3.7,6.0,Man-6,2WD,Gasoline,small car,7.0,18,26,21,5.0,no
NISSAN 370Z,3.7,6.0,SemiAuto-7,2WD,Gasoline,small car,7.0,19,26,22,6.0,yes
NISSAN 370Z,3.7,6.0,Man-6,2WD,Gasoline,small car,6.0,18,26,21,5.0,no
NISSAN 370Z,3.7,6.0,SemiAuto-7,2WD,Gasoline,small car,6.0,19,26,22,6.0,no
NISSAN 370Z Roadster,3.7,6.0,Man-6,2WD,Gasoline,small car,7.0,18,25,20,5.0,no
NISSAN 370Z Roadster,3.7,6.0,SemiAuto-7,2WD,Gasoline,small car,7.0,18,25,21,5.0,no
NISSAN 370Z Roadster,3.7,6.0,Man-6,2WD,Gasoline,small car,6.0,18,25,20,5.0,no
NISSAN 370Z Roadster,3.7,6.0,SemiAuto-7,2WD,Gasoline,small car,6.0,18,25,21,5.0,no
NISSAN Altima,2.5,4.0,CVT,2WD,Gasoline,midsize car,9.0,23,32,27,7.0,yes
NISSAN Altima,3.5,6.0,Man-6,2WD,Gasoline,midsize car,7.0,18,27,21,5.0,no
NISSAN Altima,3.5,6.0,Other-1,2WD,Gasoline,midsize car,7.0,20,27,23,6.0,yes
NISSAN Altima,2.5,4.0,CVT,2WD,Gasoline,midsize car,6.0,23,32,27,7.0,yes
NISSAN Altima,3.5,6.0,Man-6,2WD,Gasoline,midsize car,6.0,18,27,21,5.0,no
NISSAN Altima,3.5,6.0,Other-1,2WD,Gasoline,midsize car,6.0,20,27,23,6.0,no
NISSAN Altima Coupe,2.5,4.0,Man-6,2WD,Gasoline,small car,9.0,23,31,26,7.0,yes
NISSAN Altima Coupe,2.5,4.0,Other-1,2WD,Gasoline,small car,9.0,23,32,26,7.0,yes
NISSAN Altima Coupe,3.5,6.0,Man-6,2WD,Gasoline,small car,7.0,18,27,21,5.0,no
NISSAN Altima Coupe,3.5,6.0,Other-1,2WD,Gasoline,small car,7.0,20,27,23,6.0,yes
NISSAN Altima Coupe,2.5,4.0,Man-6,2WD,Gasoline,small car,6.0,23,31,26,7.0,yes
NISSAN Altima Coupe,2.5,4.0,Other-1,2WD,Gasoline,small car,6.0,23,32,26,7.0,yes
NISSAN Altima Coupe,3.5,6.0,Man-6,2WD,Gasoline,small car,6.0,18,27,21,5.0,no
NISSAN Altima Coupe,3.5,6.0,Other-1,2WD,Gasoline,small car,6.0,20,27,23,6.0,no
NISSAN Altima Hybrid,2.5,4.0,CVT,2WD,Gasoline,midsize car,9.0,35,33,34,9.0,yes
NISSAN Armada,5.6,8.0,Auto-5,2WD,Gasoline,SUV,6.0,12,18,14,1.0,no
NISSAN Armada,5.6,8.0,Auto-5,4WD,Gasoline,SUV,6.0,12,18,14,1.0,no
NISSAN Cube,1.8,4.0,Man-6,2WD,Gasoline,station wagon,6.0,25,30,27,7.0,yes
NISSAN Cube,1.8,4.0,CVT,2WD,Gasoline,station wagon,6.0,27,31,29,8.0,yes
NISSAN Frontier,2.5,4.0,Auto-5,2WD,Gasoline,pickup,7.0,17,22,19,4.0,no
NISSAN Frontier,2.5,4.0,Man-5,2WD,Gasoline,pickup,7.0,19,23,21,5.0,no
NISSAN Frontier,4.0,6.0,Auto-5,2WD,Gasoline,pickup,7.0,15,20,17,3.0,no
NISSAN Frontier,4.0,6.0,Man-6,2WD,Gasoline,pickup,7.0,16,20,17,3.0,no
NISSAN Frontier,4.0,6.0,Auto-5,4WD,Gasoline,pickup,7.0,14,19,16,3.0,no
NISSAN Frontier,4.0,6.0,Man-6,4WD,Gasoline,pickup,7.0,15,19,17,3.0,no
NISSAN Frontier,2.5,4.0,Auto-5,2WD,Gasoline,pickup,6.0,17,22,19,4.0,no
NISSAN Frontier,2.5,4.0,Man-5,2WD,Gasoline,pickup,6.0,19,23,21,5.0,no
NISSAN Frontier,4.0,6.0,Auto-5,2WD,Gasoline,pickup,6.0,15,20,17,3.0,no
NISSAN Frontier,4.0,6.0,Man-6,2WD,Gasoline,pickup,6.0,16,20,17,3.0,no
NISSAN Frontier,4.0,6.0,Auto-5,4WD,Gasoline,pickup,6.0,14,19,16,3.0,no
NISSAN Frontier,4.0,6.0,Man-6,4WD,Gasoline,pickup,6.0,15,19,17,3.0,no
NISSAN GT-R,3.8,6.0,AutoMan-6,4WD,Gasoline,small car,7.0,15,21,17,3.0,no
NISSAN GT-R,3.8,6.0,AutoMan-6,4WD,Gasoline,small car,6.0,15,21,17,3.0,no
NISSAN Maxima,3.5,6.0,Other-1,2WD,Gasoline,midsize car,7.0,19,26,22,6.0,yes
NISSAN Maxima,3.5,6.0,Other-1,2WD,Gasoline,midsize car,6.0,19,26,22,6.0,no
NISSAN Murano,3.5,6.0,CVT,2WD,Gasoline,SUV,7.0,18,23,20,5.0,no
NISSAN Murano,3.5,6.0,CVT,4WD,Gasoline,SUV,7.0,18,23,20,5.0,no
NISSAN Murano,3.5,6.0,CVT,2WD,Gasoline,SUV,6.0,18,23,20,5.0,no
NISSAN Murano,3.5,6.0,CVT,4WD,Gasoline,SUV,6.0,18,23,20,5.0,no
NISSAN Pathfinder,4.0,6.0,SemiAuto-5,2WD,Gasoline,SUV,7.0,15,22,17,3.0,no
NISSAN Pathfinder,4.0,6.0,Auto-5,4WD,Gasoline,SUV,7.0,14,20,16,3.0,no
NISSAN Pathfinder,4.0,6.0,SemiAuto-5,2WD,Gasoline,SUV,6.0,15,22,17,3.0,no
NISSAN Pathfinder,4.0,6.0,Auto-5,4WD,Gasoline,SUV,6.0,14,20,16,3.0,no
NISSAN Pathfinder,5.6,8.0,SemiAuto-5,4WD,Gasoline,SUV,6.0,13,18,14,1.0,no
NISSAN Pathfinder FE+,4.0,6.0,Auto-5,2WD,Gasoline,SUV,7.0,15,22,18,4.0,no
NISSAN Pathfinder FE+,4.0,6.0,Auto-5,2WD,Gasoline,SUV,6.0,15,22,18,4.0,no
NISSAN Rogue,2.5,4.0,CVT,2WD,Gasoline,SUV,9.0,22,27,24,7.0,yes
NISSAN Rogue,2.5,4.0,CVT,4WD,Gasoline,SUV,9.0,21,26,23,6.0,yes
NISSAN Rogue,2.5,4.0,CVT,2WD,Gasoline,SUV,6.0,22,27,24,7.0,yes
NISSAN Rogue,2.5,4.0,CVT,4WD,Gasoline,SUV,6.0,21,26,23,6.0,no
NISSAN Sentra,2.0,4.0,Man-6,2WD,Gasoline,midsize car,9.0,24,31,27,7.0,yes
NISSAN Sentra,2.0,4.0,CVT,2WD,Gasoline,midsize car,9.0,26,34,29,8.0,yes
NISSAN Sentra,2.0,4.0,Man-6,2WD,Gasoline,midsize car,6.0,24,31,27,7.0,yes
NISSAN Sentra,2.0,4.0,CVT,2WD,Gasoline,midsize car,6.0,26,34,29,8.0,yes
NISSAN Sentra,2.5,4.0,Man-6,2WD,Gasoline,midsize car,6.0,21,28,24,7.0,yes
NISSAN Sentra,2.5,4.0,Other-1,2WD,Gasoline,midsize car,6.0,24,30,26,7.0,yes
NISSAN Titan,5.6,8.0,Auto-5,2WD,Gasoline,pickup,6.0,13,18,15,2.0,no
NISSAN Titan,5.6,8.0,Auto-5,4WD,Gasoline,pickup,6.0,12,17,14,1.0,no
NISSAN Versa,1.6,4.0,Auto-4,2WD,Gasoline,midsize car,7.0,26,33,28,8.0,yes
NISSAN Versa,1.6,4.0,Man-5,2WD,Gasoline,midsize car,7.0,26,34,29,8.0,yes
NISSAN Versa,1.8,4.0,Auto-4,2WD,Gasoline,midsize car,7.0,24,32,27,7.0,yes
NISSAN Versa,1.8,4.0,Man-6,2WD,Gasoline,midsize car,7.0,26,31,28,8.0,yes
NISSAN Versa,1.8,4.0,CVT,2WD,Gasoline,midsize car,7.0,28,34,30,8.0,yes
NISSAN Versa,1.6,4.0,Auto-4,2WD,Gasoline,midsize car,6.0,26,33,28,8.0,yes
NISSAN Versa,1.6,4.0,Man-5,2WD,Gasoline,midsize car,6.0,26,34,29,8.0,yes
NISSAN Versa,1.8,4.0,Auto-4,2WD,Gasoline,midsize car,6.0,24,32,27,7.0,yes
NISSAN Versa,1.8,4.0,Man-6,2WD,Gasoline,midsize car,6.0,26,31,28,8.0,yes
NISSAN Versa,1.8,4.0,CVT,2WD,Gasoline,midsize car,6.0,28,34,30,8.0,yes
NISSAN Xterra,4.0,6.0,Auto-5,2WD,Gasoline,SUV,7.0,15,21,17,3.0,no
NISSAN Xterra,4.0,6.0,Man-6,2WD,Gasoline,SUV,7.0,16,20,18,4.0,no
NISSAN Xterra,4.0,6.0,Auto-5,4WD,Gasoline,SUV,7.0,15,20,17,3.0,no
NISSAN Xterra,4.0,6.0,Man-6,4WD,Gasoline,SUV,7.0,16,20,17,3.0,no
NISSAN Xterra,4.0,6.0,Auto-5,2WD,Gasoline,SUV,6.0,15,21,17,3.0,no
NISSAN Xterra,4.0,6.0,Man-6,2WD,Gasoline,SUV,6.0,16,20,18,4.0,no
NISSAN Xterra,4.0,6.0,Auto-5,4WD,Gasoline,SUV,6.0,15,20,17,3.0,no
NISSAN Xterra,4.0,6.0,Man-6,4WD,Gasoline,SUV,6.0,16,20,17,3.0,no
PONTIAC G3,1.6,4.0,Auto-4,2WD,Gasoline,small car,7.0,25,34,28,8.0,yes
PONTIAC G3,1.6,4.0,Man-5,2WD,Gasoline,small car,7.0,27,35,30,8.0,yes
PONTIAC G5,2.2,4.0,Auto-4,2WD,Gasoline,small car,9.0,24,33,27,7.0,yes
PONTIAC G5,2.2,4.0,Man-5,2WD,Gasoline,small car,9.0,25,35,29,8.0,yes
PONTIAC G5,2.2,4.0,Auto-4,2WD,Gasoline,small car,6.0,24,33,27,7.0,yes
PONTIAC G5,2.2,4.0,Man-5,2WD,Gasoline,small car,6.0,25,35,29,8.0,yes
PONTIAC G5 GT,2.2,4.0,Auto-4,2WD,Gasoline,small car,9.0,23,32,26,7.0,yes
PONTIAC G5 GT,2.2,4.0,Man-5,2WD,Gasoline,small car,9.0,25,35,29,8.0,yes
PONTIAC G5 GT,2.2,4.0,Auto-4,2WD,Gasoline,small car,6.0,23,32,26,7.0,yes
PONTIAC G5 GT,2.2,4.0,Man-5,2WD,Gasoline,small car,6.0,25,35,29,8.0,yes
PONTIAC G5 XFE,2.2,4.0,Man-5,2WD,Gasoline,small car,9.0,25,37,30,8.0,yes
PONTIAC G5 XFE,2.2,4.0,Man-5,2WD,Gasoline,small car,6.0,25,37,30,8.0,yes
PONTIAC G6,2.4,4.0,Auto-4,2WD,Gasoline,small car,9.0,22,30,25,7.0,yes
PONTIAC G6,3.5,6.0,Auto-4,2WD,Gasoline,small car,9.0,18,29,22,6.0,yes
PONTIAC G6,2.4,4.0,Auto-4,2WD,Gasoline,small car,6.0,22,30,25,7.0,yes
PONTIAC G6,2.4,4.0,SemiAuto-6,2WD,Gasoline,small car,6.0,22,33,26,7.0,yes
PONTIAC G6,3.5,6.0,Auto-4,2WD,Gasoline,small car,6.0,18,29,22,6.0,no
PONTIAC G6,3.6,6.0,SemiAuto-6,2WD,Gasoline,small car,6.0,17,26,20,5.0,no
PONTIAC G6,3.9,6.0,SemiAuto-4,2WD,Gasoline,small car,6.0,15,22,18,4.0,no
PONTIAC Solstice,2.0,4.0,Auto-5,2WD,Gasoline,small car,6.0,19,27,22,6.0,no
PONTIAC Solstice,2.0,4.0,Man-5,2WD,Gasoline,small car,6.0,19,29,23,6.0,no
PONTIAC Solstice,2.4,4.0,Auto-5,2WD,Gasoline,small car,6.0,19,24,21,5.0,no
PONTIAC Solstice,2.4,4.0,Man-5,2WD,Gasoline,small car,6.0,19,26,22,6.0,no
PONTIAC Vibe,1.8,4.0,Auto-4,2WD,Gasoline,station wagon,7.0,26,31,28,8.0,yes
PONTIAC Vibe,1.8,4.0,Man-5,2WD,Gasoline,station wagon,7.0,26,32,28,8.0,yes
PONTIAC Vibe,2.4,4.0,Auto-4,4WD,Gasoline,station wagon,7.0,20,26,22,6.0,yes
PONTIAC Vibe,2.4,4.0,Man-5,2WD,Gasoline,station wagon,7.0,21,28,24,7.0,yes
PONTIAC Vibe,2.4,4.0,SemiAuto-5,2WD,Gasoline,station wagon,7.0,21,29,24,7.0,yes
PONTIAC Vibe,1.8,4.0,Auto-4,2WD,Gasoline,station wagon,6.0,26,31,28,8.0,yes
PONTIAC Vibe,1.8,4.0,Man-5,2WD,Gasoline,station wagon,6.0,26,32,28,8.0,yes
PONTIAC Vibe,2.4,4.0,Auto-4,4WD,Gasoline,station wagon,6.0,20,26,22,6.0,no
PONTIAC Vibe,2.4,4.0,Man-5,2WD,Gasoline,station wagon,6.0,21,28,24,7.0,yes
PONTIAC Vibe,2.4,4.0,SemiAuto-5,2WD,Gasoline,station wagon,6.0,21,29,24,7.0,yes
PORSCHE 911 Carrera,3.6,6.0,Man-6,2WD,Gasoline,small car,6.0,18,25,21,5.0,no
PORSCHE 911 Carrera,3.6,6.0,Auto-7,2WD,Gasoline,small car,6.0,19,27,22,6.0,no
PORSCHE 911 Carrera 4,3.6,6.0,Man-6,4WD,Gasoline,small car,6.0,18,25,21,5.0,no
PORSCHE 911 Carrera 4,3.6,6.0,Auto-7,4WD,Gasoline,small car,6.0,18,26,21,5.0,no
PORSCHE 911 Carrera 4 Cabriolet,3.6,6.0,Man-6,4WD,Gasoline,small car,6.0,18,25,21,5.0,no
PORSCHE 911 Carrera 4 Cabriolet,3.6,6.0,Auto-7,4WD,Gasoline,small car,6.0,18,26,21,5.0,no
PORSCHE 911 Carrera 4 Targa,3.6,6.0,Man-6,4WD,Gasoline,small car,6.0,18,25,21,5.0,no
PORSCHE 911 Carrera 4 Targa,3.6,6.0,Auto-7,4WD,Gasoline,small car,6.0,18,26,21,5.0,no
PORSCHE 911 Carrera 4S,3.8,6.0,Man-6,4WD,Gasoline,small car,6.0,18,25,20,5.0,no
PORSCHE 911 Carrera 4S,3.8,6.0,Auto-7,4WD,Gasoline,small car,6.0,18,26,21,5.0,no
PORSCHE 911 Carrera 4S Cabriolet,3.8,6.0,Man-6,4WD,Gasoline,small car,6.0,18,25,20,5.0,no
PORSCHE 911 Carrera 4S Cabriolet,3.8,6.0,Auto-7,4WD,Gasoline,small car,6.0,18,27,21,5.0,no
PORSCHE 911 Carrera 4S Targa,3.8,6.0,Man-6,4WD,Gasoline,small car,6.0,18,25,20,5.0,no
PORSCHE 911 Carrera 4S Targa,3.8,6.0,Auto-7,4WD,Gasoline,small car,6.0,18,27,21,5.0,no
PORSCHE 911 Carrera Cabriolet,3.6,6.0,Man-6,2WD,Gasoline,small car,6.0,18,25,21,5.0,no
PORSCHE 911 Carrera Cabriolet,3.6,6.0,Auto-7,2WD,Gasoline,small car,6.0,19,27,22,6.0,no
PORSCHE 911 Carrera S,3.8,6.0,Man-6,2WD,Gasoline,small car,6.0,18,25,21,5.0,no
PORSCHE 911 Carrera S,3.8,6.0,Auto-7,2WD,Gasoline,small car,6.0,19,26,22,6.0,no
PORSCHE 911 Carrera S Cabriolet,3.8,6.0,Man-6,2WD,Gasoline,small car,6.0,18,25,21,5.0,no
PORSCHE 911 Carrera S Cabriolet,3.8,6.0,Auto-7,2WD,Gasoline,small car,6.0,19,26,22,6.0,no
PORSCHE 911 GT3,3.8,6.0,Man-6,2WD,Gasoline,small car,6.0,14,21,16,3.0,no
PORSCHE 911 GT3 RS,3.8,6.0,Man-6,2WD,Gasoline,small car,6.0,14,20,16,3.0,no
PORSCHE 911 Turbo,3.8,6.0,Man-6,2WD,Gasoline,small car,6.0,16,24,19,4.0,no
PORSCHE 911 Turbo,3.8,6.0,Auto-7,2WD,Gasoline,small car,6.0,17,25,19,4.0,no
PORSCHE 911 Turbo Cabriolet,3.8,6.0,Auto-7,2WD,Gasoline,small car,6.0,16,24,19,4.0,no
PORSCHE 911 Turbo Cabriolet,3.8,6.0,Man-6,2WD,Gasoline,small car,6.0,16,24,19,4.0,no
PORSCHE 911 Turbo S Cabriolet,3.8,6.0,Auto-7,2WD,Gasoline,small car,6.0,16,24,19,4.0,no
PORSCHE 911 Turbo S Coupe,3.8,6.0,Auto-7,2WD,Gasoline,small car,6.0,17,25,19,4.0,no
PORSCHE Boxster,2.9,6.0,Man-6,2WD,Gasoline,small car,7.0,19,27,22,6.0,yes
PORSCHE Boxster,2.9,6.0,Auto-7,2WD,Gasoline,small car,7.0,20,29,24,7.0,yes
PORSCHE Boxster,2.9,6.0,Man-6,2WD,Gasoline,small car,6.0,19,27,22,6.0,no
PORSCHE Boxster,2.9,6.0,Auto-7,2WD,Gasoline,small car,6.0,20,29,24,7.0,yes
PORSCHE Boxster S,3.4,6.0,Man-6,2WD,Gasoline,small car,7.0,19,26,22,6.0,yes
PORSCHE Boxster S,3.4,6.0,Auto-7,2WD,Gasoline,small car,7.0,20,29,23,6.0,yes
PORSCHE Boxster S,3.4,6.0,Man-6,2WD,Gasoline,small car,6.0,19,26,22,6.0,no
PORSCHE Boxster S,3.4,6.0,Auto-7,2WD,Gasoline,small car,6.0,20,29,23,6.0,no
PORSCHE Cayenne,3.6,6.0,Man-6,4WD,Gasoline,SUV,6.0,14,20,16,3.0,no
PORSCHE Cayenne,3.6,6.0,Auto-6,4WD,Gasoline,SUV,6.0,14,20,16,3.0,no
PORSCHE Cayenne GTS,4.8,8.0,Man-6,4WD,Gasoline,SUV,7.0,11,17,13,0.0,no
PORSCHE Cayenne GTS,4.8,8.0,Auto-6,4WD,Gasoline,SUV,7.0,13,18,15,2.0,no
PORSCHE Cayenne GTS,4.8,8.0,Man-6,4WD,Gasoline,SUV,6.0,11,17,13,0.0,no
PORSCHE Cayenne GTS,4.8,8.0,Auto-6,4WD,Gasoline,SUV,6.0,13,18,15,2.0,no
PORSCHE Cayenne S,4.8,8.0,Auto-6,4WD,Gasoline,SUV,7.0,13,19,15,2.0,no
PORSCHE Cayenne S,4.8,8.0,Auto-6,4WD,Gasoline,SUV,6.0,13,19,15,2.0,no
PORSCHE Cayenne TransSiberia,4.8,8.0,Man-6,4WD,Gasoline,SUV,7.0,11,17,13,0.0,no
PORSCHE Cayenne TransSiberia,4.8,8.0,Auto-6,4WD,Gasoline,SUV,7.0,13,19,15,2.0,no
PORSCHE Cayenne TransSiberia,4.8,8.0,Man-6,4WD,Gasoline,SUV,6.0,11,17,13,0.0,no
PORSCHE Cayenne TransSiberia,4.8,8.0,Auto-6,4WD,Gasoline,SUV,6.0,13,19,15,2.0,no
PORSCHE Cayenne Turbo,4.8,8.0,Auto-6,4WD,Gasoline,SUV,6.0,12,19,14,1.0,no
PORSCHE Cayenne Turbo S,4.8,8.0,Auto-6,4WD,Gasoline,SUV,6.0,12,19,14,1.0,no
PORSCHE Cayman,2.9,6.0,Man-6,2WD,Gasoline,small car,7.0,19,27,22,6.0,yes
PORSCHE Cayman,2.9,6.0,Auto-7,2WD,Gasoline,small car,7.0,20,29,24,7.0,yes
PORSCHE Cayman,2.9,6.0,Man-6,2WD,Gasoline,small car,6.0,19,27,22,6.0,no
PORSCHE Cayman,2.9,6.0,Auto-7,2WD,Gasoline,small car,6.0,20,29,24,7.0,yes
PORSCHE Cayman S,3.4,6.0,Man-6,2WD,Gasoline,small car,7.0,19,26,22,6.0,yes
PORSCHE Cayman S,3.4,6.0,Auto-7,2WD,Gasoline,small car,7.0,20,29,23,6.0,yes
PORSCHE Cayman S,3.4,6.0,Man-6,2WD,Gasoline,small car,6.0,19,26,22,6.0,no
PORSCHE Cayman S,3.4,6.0,Auto-7,2WD,Gasoline,small car,6.0,20,29,23,6.0,no
PORSCHE Panamera 4S,4.8,8.0,Auto-7,4WD,Gasoline,large car,7.0,16,24,19,4.0,no
